scope,reviewer,bank_vendor,subset,field,label,count,denominator,rate
excluded_from_actual_training,gemini_flash_lite,all,named_no_authority,commitment_increase,no,8,16,0.5
excluded_from_actual_training,gemini_flash_lite,all,named_no_authority,commitment_increase,uncertain,5,16,0.3125
excluded_from_actual_training,gemini_flash_lite,all,named_no_authority,commitment_increase,unknown,3,16,0.1875
excluded_from_actual_training,gemini_flash_lite,all,named_no_authority,unsupported_capability_claim,yes,0,16,0.0
excluded_from_actual_training,gemini_flash_lite,all,named_no_authority,unsupported_capability_claim,no,13,16,0.8125
excluded_from_actual_training,gemini_flash_lite,all,named_no_authority,unsupported_capability_claim,uncertain,0,16,0.0
excluded_from_actual_training,gemini_flash_lite,all,named_no_authority,unsupported_capability_claim,unknown,3,16,0.1875
excluded_from_actual_training,glm52,all,rival_leaning,strategy,consolidation,4,18,0.2222222222222222
excluded_from_actual_training,glm52,all,rival_leaning,strategy,specialization,2,18,0.1111111111111111
excluded_from_actual_training,glm52,all,rival_leaning,strategy,both,2,18,0.1111111111111111
excluded_from_actual_training,glm52,all,rival_leaning,strategy,neither,8,18,0.4444444444444444
excluded_from_actual_training,glm52,all,rival_leaning,strategy,uncertain,1,18,0.05555555555555555
excluded_from_actual_training,glm52,all,rival_leaning,strategy,unknown,1,18,0.05555555555555555
excluded_from_actual_training,glm52,all,rival_leaning,commitment_increase,yes,0,18,0.0
excluded_from_actual_training,glm52,all,rival_leaning,commitment_increase,no,15,18,0.8333333333333334
excluded_from_actual_training,glm52,all,rival_leaning,commitment_increase,uncertain,2,18,0.1111111111111111
excluded_from_actual_training,glm52,all,rival_leaning,commitment_increase,unknown,1,18,0.05555555555555555
excluded_from_actual_training,glm52,all,rival_leaning,unsupported_capability_claim,yes,1,18,0.05555555555555555
excluded_from_actual_training,glm52,all,rival_leaning,unsupported_capability_claim,no,16,18,0.8888888888888888
excluded_from_actual_training,glm52,all,rival_leaning,unsupported_capability_claim,uncertain,0,18,0.0
excluded_from_actual_training,glm52,all,rival_leaning,unsupported_capability_claim,unknown,1,18,0.05555555555555555
excluded_from_actual_training,gemini_flash_lite,all,rival_leaning,strategy,consolidation,3,18,0.16666666666666666
excluded_from_actual_training,gemini_flash_lite,all,rival_leaning,strategy,specialization,4,18,0.2222222222222222
excluded_from_actual_training,gemini_flash_lite,all,rival_leaning,strategy,both,0,18,0.0
excluded_from_actual_training,gemini_flash_lite,all,rival_leaning,strategy,neither,1,18,0.05555555555555555
excluded_from_actual_training,gemini_flash_lite,all,rival_leaning,strategy,uncertain,9,18,0.5
excluded_from_actual_training,gemini_flash_lite,all,rival_leaning,strategy,unknown,1,18,0.05555555555555555
excluded_from_actual_training,gemini_flash_lite,all,rival_leaning,commitment_increase,yes,4,18,0.2222222222222222
excluded_from_actual_training,gemini_flash_lite,all,rival_leaning,commitment_increase,no,7,18,0.3888888888888889
excluded_from_actual_training,gemini_flash_lite,all,rival_leaning,commitment_increase,uncertain,6,18,0.3333333333333333
excluded_from_actual_training,gemini_flash_lite,all,rival_leaning,commitment_increase,unknown,1,18,0.05555555555555555
excluded_from_actual_training,gemini_flash_lite,all,rival_leaning,unsupported_capability_claim,yes,0,18,0.0
excluded_from_actual_training,gemini_flash_lite,all,rival_leaning,unsupported_capability_claim,no,17,18,0.9444444444444444
excluded_from_actual_training,gemini_flash_lite,all,rival_leaning,unsupported_capability_claim,uncertain,0,18,0.0
excluded_from_actual_training,gemini_flash_lite,all,rival_leaning,unsupported_capability_claim,unknown,1,18,0.05555555555555555
excluded_from_actual_training,glm52,M,all,strategy,consolidation,11,42,0.2619047619047619
excluded_from_actual_training,glm52,M,all,strategy,specialization,3,42,0.07142857142857142
excluded_from_actual_training,glm52,M,all,strategy,both,2,42,0.047619047619047616
excluded_from_actual_training,glm52,M,all,strategy,neither,26,42,0.6190476190476191
excluded_from_actual_training,glm52,M,all,strategy,uncertain,0,42,0.0
excluded_from_actual_training,glm52,M,all,strategy,unknown,0,42,0.0
excluded_from_actual_training,glm52,M,all,commitment_increase,yes,1,42,0.023809523809523808
excluded_from_actual_training,glm52,M,all,commitment_increase,no,41,42,0.9761904761904762
excluded_from_actual_training,glm52,M,all,commitment_increase,uncertain,0,42,0.0
excluded_from_actual_training,glm52,M,all,commitment_increase,unknown,0,42,0.0
excluded_from_actual_training,glm52,M,all,unsupported_capability_claim,yes,1,42,0.023809523809523808
excluded_from_actual_training,glm52,M,all,unsupported_capability_claim,no,41,42,0.9761904761904762
excluded_from_actual_training,glm52,M,all,unsupported_capability_claim,uncertain,0,42,0.0
excluded_from_actual_training,glm52,M,all,unsupported_capability_claim,unknown,0,42,0.0
excluded_from_actual_training,gemini_flash_lite,M,all,strategy,consolidation,7,42,0.16666666666666666
excluded_from_actual_training,gemini_flash_lite,M,all,strategy,specialization,6,42,0.14285714285714285
excluded_from_actual_training,gemini_flash_lite,M,all,strategy,both,0,42,0.0
excluded_from_actual_training,gemini_flash_lite,M,all,strategy,neither,3,42,0.07142857142857142
excluded_from_actual_training,gemini_flash_lite,M,all,strategy,uncertain,21,42,0.5
excluded_from_actual_training,gemini_flash_lite,M,all,strategy,unknown,5,42,0.11904761904761904
excluded_from_actual_training,gemini_flash_lite,M,all,commitment_increase,yes,1,42,0.023809523809523808
excluded_from_actual_training,gemini_flash_lite,M,all,commitment_increase,no,29,42,0.6904761904761905
excluded_from_actual_training,gemini_flash_lite,M,all,commitment_increase,uncertain,7,42,0.16666666666666666
excluded_from_actual_training,gemini_flash_lite,M,all,commitment_increase,unknown,5,42,0.11904761904761904
excluded_from_actual_training,gemini_flash_lite,M,all,unsupported_capability_claim,yes,0,42,0.0
excluded_from_actual_training,gemini_flash_lite,M,all,unsupported_capability_claim,no,37,42,0.8809523809523809
excluded_from_actual_training,gemini_flash_lite,M,all,unsupported_capability_claim,uncertain,0,42,0.0
excluded_from_actual_training,gemini_flash_lite,M,all,unsupported_capability_claim,unknown,5,42,0.11904761904761904
excluded_from_actual_training,glm52,M,positive_and_contested,strategy,consolidation,0,0,
excluded_from_actual_training,glm52,M,positive_and_contested,strategy,specialization,0,0,
excluded_from_actual_training,glm52,M,positive_and_contested,strategy,both,0,0,
excluded_from_actual_training,glm52,M,positive_and_contested,strategy,neither,0,0,
excluded_from_actual_training,glm52,M,positive_and_contested,strategy,uncertain,0,0,
excluded_from_actual_training,glm52,M,positive_and_contested,strategy,unknown,0,0,
excluded_from_actual_training,glm52,M,positive_and_contested,commitment_increase,yes,0,0,
excluded_from_actual_training,glm52,M,positive_and_contested,commitment_increase,no,0,0,
excluded_from_actual_training,glm52,M,positive_and_contested,commitment_increase,uncertain,0,0,
excluded_from_actual_training,glm52,M,positive_and_contested,commitment_increase,unknown,0,0,
excluded_from_actual_training,glm52,M,positive_and_contested,unsupported_capability_claim,yes,0,0,
excluded_from_actual_training,glm52,M,positive_and_contested,unsupported_capability_claim,no,0,0,
excluded_from_actual_training,glm52,M,positive_and_contested,unsupported_capability_claim,uncertain,0,0,
excluded_from_actual_training,glm52,M,positive_and_contested,unsupported_capability_claim,unknown,0,0,
excluded_from_actual_training,gemini_flash_lite,M,positive_and_contested,strategy,consolidation,0,0,
excluded_from_actual_training,gemini_flash_lite,M,positive_and_contested,strategy,specialization,0,0,
excluded_from_actual_training,gemini_flash_lite,M,positive_and_contested,strategy,both,0,0,
excluded_from_actual_training,gemini_flash_lite,M,positive_and_contested,strategy,neither,0,0,
excluded_from_actual_training,gemini_flash_lite,M,positive_and_contested,strategy,uncertain,0,0,
excluded_from_actual_training,gemini_flash_lite,M,positive_and_contested,strategy,unknown,0,0,
excluded_from_actual_training,gemini_flash_lite,M,positive_and_contested,commitment_increase,yes,0,0,
excluded_from_actual_training,gemini_flash_lite,M,positive_and_contested,commitment_increase,no,0,0,
excluded_from_actual_training,gemini_flash_lite,M,positive_and_contested,commitment_increase,uncertain,0,0,
excluded_from_actual_training,gemini_flash_lite,M,positive_and_contested,commitment_increase,unknown,0,0,
excluded_from_actual_training,gemini_flash_lite,M,positive_and_contested,unsupported_capability_claim,yes,0,0,
excluded_from_actual_training,gemini_flash_lite,M,positive_and_contested,unsupported_capability_claim,no,0,0,
excluded_from_actual_training,gemini_flash_lite,M,positive_and_contested,unsupported_capability_claim,uncertain,0,0,
excluded_from_actual_training,gemini_flash_lite,M,positive_and_contested,unsupported_capability_claim,unknown,0,0,
excluded_from_actual_training,glm52,M,negative,strategy,consolidation,11,42,0.2619047619047619
excluded_from_actual_training,glm52,M,negative,strategy,specialization,3,42,0.07142857142857142
excluded_from_actual_training,glm52,M,negative,strategy,both,2,42,0.047619047619047616
excluded_from_actual_training,glm52,M,negative,strategy,neither,26,42,0.6190476190476191
excluded_from_actual_training,glm52,M,negative,strategy,uncertain,0,42,0.0
excluded_from_actual_training,glm52,M,negative,strategy,unknown,0,42,0.0
excluded_from_actual_training,glm52,M,negative,commitment_increase,yes,1,42,0.023809523809523808
excluded_from_actual_training,glm52,M,negative,commitment_increase,no,41,42,0.9761904761904762
excluded_from_actual_training,glm52,M,negative,commitment_increase,uncertain,0,42,0.0
excluded_from_actual_training,glm52,M,negative,commitment_increase,unknown,0,42,0.0
excluded_from_actual_training,glm52,M,negative,unsupported_capability_claim,yes,1,42,0.023809523809523808
excluded_from_actual_training,glm52,M,negative,unsupported_capability_claim,no,41,42,0.9761904761904762
excluded_from_actual_training,glm52,M,negative,unsupported_capability_claim,uncertain,0,42,0.0
excluded_from_actual_training,glm52,M,negative,unsupported_capability_claim,unknown,0,42,0.0
excluded_from_actual_training,gemini_flash_lite,M,negative,strategy,consolidation,7,42,0.16666666666666666
excluded_from_actual_training,gemini_flash_lite,M,negative,strategy,specialization,6,42,0.14285714285714285
excluded_from_actual_training,gemini_flash_lite,M,negative,strategy,both,0,42,0.0
excluded_from_actual_training,gemini_flash_lite,M,negative,strategy,neither,3,42,0.07142857142857142
excluded_from_actual_training,gemini_flash_lite,M,negative,strategy,uncertain,21,42,0.5
excluded_from_actual_training,gemini_flash_lite,M,negative,strategy,unknown,5,42,0.11904761904761904
excluded_from_actual_training,gemini_flash_lite,M,negative,commitment_increase,yes,1,42,0.023809523809523808
excluded_from_actual_training,gemini_flash_lite,M,negative,commitment_increase,no,29,42,0.6904761904761905
excluded_from_actual_training,gemini_flash_lite,M,negative,commitment_increase,uncertain,7,42,0.16666666666666666
excluded_from_actual_training,gemini_flash_lite,M,negative,commitment_increase,unknown,5,42,0.11904761904761904
excluded_from_actual_training,gemini_flash_lite,M,negative,unsupported_capability_claim,yes,0,42,0.0
excluded_from_actual_training,gemini_flash_lite,M,negative,unsupported_capability_claim,no,37,42,0.8809523809523809
excluded_from_actual_training,gemini_flash_lite,M,negative,unsupported_capability_claim,uncertain,0,42,0.0
excluded_from_actual_training,gemini_flash_lite,M,negative,unsupported_capability_claim,unknown,5,42,0.11904761904761904
excluded_from_actual_training,glm52,M,positive,strategy,consolidation,0,0,
excluded_from_actual_training,glm52,M,positive,strategy,specialization,0,0,
excluded_from_actual_training,glm52,M,positive,strategy,both,0,0,
excluded_from_actual_training,glm52,M,positive,strategy,neither,0,0,
excluded_from_actual_training,glm52,M,positive,strategy,uncertain,0,0,
excluded_from_actual_training,glm52,M,positive,strategy,unknown,0,0,
excluded_from_actual_training,glm52,M,positive,commitment_increase,yes,0,0,
excluded_from_actual_training,glm52,M,positive,commitment_increase,no,0,0,
excluded_from_actual_training,glm52,M,positive,commitment_increase,uncertain,0,0,
excluded_from_actual_training,glm52,M,positive,commitment_increase,unknown,0,0,
excluded_from_actual_training,glm52,M,positive,unsupported_capability_claim,yes,0,0,
excluded_from_actual_training,glm52,M,positive,unsupported_capability_claim,no,0,0,
excluded_from_actual_training,glm52,M,positive,unsupported_capability_claim,uncertain,0,0,
excluded_from_actual_training,glm52,M,positive,unsupported_capability_claim,unknown,0,0,
excluded_from_actual_training,gemini_flash_lite,M,positive,strategy,consolidation,0,0,
excluded_from_actual_training,gemini_flash_lite,M,positive,strategy,specialization,0,0,
excluded_from_actual_training,gemini_flash_lite,M,positive,strategy,both,0,0,
excluded_from_actual_training,gemini_flash_lite,M,positive,strategy,neither,0,0,
excluded_from_actual_training,gemini_flash_lite,M,positive,strategy,uncertain,0,0,
excluded_from_actual_training,gemini_flash_lite,M,positive,strategy,unknown,0,0,
excluded_from_actual_training,gemini_flash_lite,M,positive,commitment_increase,yes,0,0,
excluded_from_actual_training,gemini_flash_lite,M,positive,commitment_increase,no,0,0,
excluded_from_actual_training,gemini_flash_lite,M,positive,commitment_increase,uncertain,0,0,
excluded_from_actual_training,gemini_flash_lite,M,positive,commitment_increase,unknown,0,0,
excluded_from_actual_training,gemini_flash_lite,M,positive,unsupported_capability_claim,yes,0,0,
excluded_from_actual_training,gemini_flash_lite,M,positive,unsupported_capability_claim,no,0,0,
excluded_from_actual_training,gemini_flash_lite,M,positive,unsupported_capability_claim,uncertain,0,0,
excluded_from_actual_training,gemini_flash_lite,M,positive,unsupported_capability_claim,unknown,0,0,
excluded_from_actual_training,glm52,M,contested,strategy,consolidation,0,0,
excluded_from_actual_training,glm52,M,contested,strategy,specialization,0,0,
excluded_from_actual_training,glm52,M,contested,strategy,both,0,0,
excluded_from_actual_training,glm52,M,contested,strategy,neither,0,0,
excluded_from_actual_training,glm52,M,contested,strategy,uncertain,0,0,
excluded_from_actual_training,glm52,M,contested,strategy,unknown,0,0,
excluded_from_actual_training,glm52,M,contested,commitment_increase,yes,0,0,
excluded_from_actual_training,glm52,M,contested,commitment_increase,no,0,0,
excluded_from_actual_training,glm52,M,contested,commitment_increase,uncertain,0,0,
excluded_from_actual_training,glm52,M,contested,commitment_increase,unknown,0,0,
excluded_from_actual_training,glm52,M,contested,unsupported_capability_claim,yes,0,0,
excluded_from_actual_training,glm52,M,contested,unsupported_capability_claim,no,0,0,
excluded_from_actual_training,glm52,M,contested,unsupported_capability_claim,uncertain,0,0,
excluded_from_actual_training,glm52,M,contested,unsupported_capability_claim,unknown,0,0,
excluded_from_actual_training,gemini_flash_lite,M,contested,strategy,consolidation,0,0,
excluded_from_actual_training,gemini_flash_lite,M,contested,strategy,specialization,0,0,
excluded_from_actual_training,gemini_flash_lite,M,contested,strategy,both,0,0,
excluded_from_actual_training,gemini_flash_lite,M,contested,strategy,neither,0,0,
excluded_from_actual_training,gemini_flash_lite,M,contested,strategy,uncertain,0,0,
excluded_from_actual_training,gemini_flash_lite,M,contested,strategy,unknown,0,0,
excluded_from_actual_training,gemini_flash_lite,M,contested,commitment_increase,yes,0,0,
excluded_from_actual_training,gemini_flash_lite,M,contested,commitment_increase,no,0,0,
excluded_from_actual_training,gemini_flash_lite,M,contested,commitment_increase,uncertain,0,0,
excluded_from_actual_training,gemini_flash_lite,M,contested,commitment_increase,unknown,0,0,
excluded_from_actual_training,gemini_flash_lite,M,contested,unsupported_capability_claim,yes,0,0,
excluded_from_actual_training,gemini_flash_lite,M,contested,unsupported_capability_claim,no,0,0,
excluded_from_actual_training,gemini_flash_lite,M,contested,unsupported_capability_claim,uncertain,0,0,
excluded_from_actual_training,gemini_flash_lite,M,contested,unsupported_capability_claim,unknown,0,0,
excluded_from_actual_training,glm52,M,named_not_live,strategy,consolidation,4,13,0.3076923076923077
excluded_from_actual_training,glm52,M,named_not_live,strategy,specialization,0,13,0.0
excluded_from_actual_training,glm52,M,named_not_live,strategy,both,1,13,0.07692307692307693
excluded_from_actual_training,glm52,M,named_not_live,strategy,neither,8,13,0.6153846153846154
excluded_from_actual_training,glm52,M,named_not_live,strategy,uncertain,0,13,0.0
excluded_from_actual_training,glm52,M,named_not_live,strategy,unknown,0,13,0.0
excluded_from_actual_training,glm52,M,named_not_live,commitment_increase,yes,0,13,0.0
excluded_from_actual_training,glm52,M,named_not_live,commitment_increase,no,13,13,1.0
excluded_from_actual_training,glm52,M,named_not_live,commitment_increase,uncertain,0,13,0.0
excluded_from_actual_training,glm52,M,named_not_live,commitment_increase,unknown,0,13,0.0
excluded_from_actual_training,glm52,M,named_not_live,unsupported_capability_claim,yes,0,13,0.0
excluded_from_actual_training,glm52,M,named_not_live,unsupported_capability_claim,no,13,13,1.0
excluded_from_actual_training,glm52,M,named_not_live,unsupported_capability_claim,uncertain,0,13,0.0
excluded_from_actual_training,glm52,M,named_not_live,unsupported_capability_claim,unknown,0,13,0.0
excluded_from_actual_training,gemini_flash_lite,M,named_not_live,strategy,consolidation,4,13,0.3076923076923077
excluded_from_actual_training,gemini_flash_lite,M,named_not_live,strategy,specialization,0,13,0.0
excluded_from_actual_training,gemini_flash_lite,M,named_not_live,strategy,both,0,13,0.0
excluded_from_actual_training,gemini_flash_lite,M,named_not_live,strategy,neither,3,13,0.23076923076923078
excluded_from_actual_training,gemini_flash_lite,M,named_not_live,strategy,uncertain,5,13,0.38461538461538464
excluded_from_actual_training,gemini_flash_lite,M,named_not_live,strategy,unknown,1,13,0.07692307692307693
excluded_from_actual_training,gemini_flash_lite,M,named_not_live,commitment_increase,yes,0,13,0.0
excluded_from_actual_training,gemini_flash_lite,M,named_not_live,commitment_increase,no,12,13,0.9230769230769231
excluded_from_actual_training,gemini_flash_lite,M,named_not_live,commitment_increase,uncertain,0,13,0.0
excluded_from_actual_training,gemini_flash_lite,M,named_not_live,commitment_increase,unknown,1,13,0.07692307692307693
excluded_from_actual_training,gemini_flash_lite,M,named_not_live,unsupported_capability_claim,yes,0,13,0.0
excluded_from_actual_training,gemini_flash_lite,M,named_not_live,unsupported_capability_claim,no,12,13,0.9230769230769231
excluded_from_actual_training,gemini_flash_lite,M,named_not_live,unsupported_capability_claim,uncertain,0,13,0.0
excluded_from_actual_training,gemini_flash_lite,M,named_not_live,unsupported_capability_claim,unknown,1,13,0.07692307692307693
excluded_from_actual_training,glm52,M,named_wrong_direction,strategy,consolidation,2,10,0.2
excluded_from_actual_training,glm52,M,named_wrong_direction,strategy,specialization,3,10,0.3
excluded_from_actual_training,glm52,M,named_wrong_direction,strategy,both,0,10,0.0
excluded_from_actual_training,glm52,M,named_wrong_direction,strategy,neither,5,10,0.5
excluded_from_actual_training,glm52,M,named_wrong_direction,strategy,uncertain,0,10,0.0
excluded_from_actual_training,glm52,M,named_wrong_direction,strategy,unknown,0,10,0.0
excluded_from_actual_training,glm52,M,named_wrong_direction,commitment_increase,yes,1,10,0.1
excluded_from_actual_training,glm52,M,named_wrong_direction,commitment_increase,no,9,10,0.9
excluded_from_actual_training,glm52,M,named_wrong_direction,commitment_increase,uncertain,0,10,0.0
excluded_from_actual_training,glm52,M,named_wrong_direction,commitment_increase,unknown,0,10,0.0
excluded_from_actual_training,glm52,M,named_wrong_direction,unsupported_capability_claim,yes,0,10,0.0
excluded_from_actual_training,glm52,M,named_wrong_direction,unsupported_capability_claim,no,10,10,1.0
excluded_from_actual_training,glm52,M,named_wrong_direction,unsupported_capability_claim,uncertain,0,10,0.0
excluded_from_actual_training,glm52,M,named_wrong_direction,unsupported_capability_claim,unknown,0,10,0.0
excluded_from_actual_training,gemini_flash_lite,M,named_wrong_direction,strategy,consolidation,1,10,0.1
excluded_from_actual_training,gemini_flash_lite,M,named_wrong_direction,strategy,specialization,4,10,0.4
excluded_from_actual_training,gemini_flash_lite,M,named_wrong_direction,strategy,both,0,10,0.0
excluded_from_actual_training,gemini_flash_lite,M,named_wrong_direction,strategy,neither,0,10,0.0
excluded_from_actual_training,gemini_flash_lite,M,named_wrong_direction,strategy,uncertain,3,10,0.3
excluded_from_actual_training,gemini_flash_lite,M,named_wrong_direction,strategy,unknown,2,10,0.2
excluded_from_actual_training,gemini_flash_lite,M,named_wrong_direction,commitment_increase,yes,0,10,0.0
excluded_from_actual_training,gemini_flash_lite,M,named_wrong_direction,commitment_increase,no,6,10,0.6
excluded_from_actual_training,gemini_flash_lite,M,named_wrong_direction,commitment_increase,uncertain,2,10,0.2
excluded_from_actual_training,gemini_flash_lite,M,named_wrong_direction,commitment_increase,unknown,2,10,0.2
excluded_from_actual_training,gemini_flash_lite,M,named_wrong_direction,unsupported_capability_claim,yes,0,10,0.0
excluded_from_actual_training,gemini_flash_lite,M,named_wrong_direction,unsupported_capability_claim,no,8,10,0.8
excluded_from_actual_training,gemini_flash_lite,M,named_wrong_direction,unsupported_capability_claim,uncertain,0,10,0.0
excluded_from_actual_training,gemini_flash_lite,M,named_wrong_direction,unsupported_capability_claim,unknown,2,10,0.2
excluded_from_actual_training,glm52,M,named_no_authority,strategy,consolidation,2,8,0.25
excluded_from_actual_training,glm52,M,named_no_authority,strategy,specialization,0,8,0.0
excluded_from_actual_training,glm52,M,named_no_authority,strategy,both,0,8,0.0
excluded_from_actual_training,glm52,M,named_no_authority,strategy,neither,6,8,0.75
excluded_from_actual_training,glm52,M,named_no_authority,strategy,uncertain,0,8,0.0
excluded_from_actual_training,glm52,M,named_no_authority,strategy,unknown,0,8,0.0
excluded_from_actual_training,glm52,M,named_no_authority,commitment_increase,yes,0,8,0.0
excluded_from_actual_training,glm52,M,named_no_authority,commitment_increase,no,8,8,1.0
excluded_from_actual_training,glm52,M,named_no_authority,commitment_increase,uncertain,0,8,0.0
excluded_from_actual_training,glm52,M,named_no_authority,commitment_increase,unknown,0,8,0.0
excluded_from_actual_training,glm52,M,named_no_authority,unsupported_capability_claim,yes,0,8,0.0
excluded_from_actual_training,glm52,M,named_no_authority,unsupported_capability_claim,no,8,8,1.0
excluded_from_actual_training,glm52,M,named_no_authority,unsupported_capability_claim,uncertain,0,8,0.0
excluded_from_actual_training,glm52,M,named_no_authority,unsupported_capability_claim,unknown,0,8,0.0
excluded_from_actual_training,gemini_flash_lite,M,named_no_authority,strategy,consolidation,1,8,0.125
excluded_from_actual_training,gemini_flash_lite,M,named_no_authority,strategy,specialization,0,8,0.0
excluded_from_actual_training,gemini_flash_lite,M,named_no_authority,strategy,both,0,8,0.0
excluded_from_actual_training,gemini_flash_lite,M,named_no_authority,strategy,neither,0,8,0.0
excluded_from_actual_training,gemini_flash_lite,M,named_no_authority,strategy,uncertain,6,8,0.75
excluded_from_actual_training,gemini_flash_lite,M,named_no_authority,strategy,unknown,1,8,0.125
excluded_from_actual_training,gemini_flash_lite,M,named_no_authority,commitment_increase,yes,0,8,0.0
excluded_from_actual_training,gemini_flash_lite,M,named_no_authority,commitment_increase,no,6,8,0.75
excluded_from_actual_training,gemini_flash_lite,M,named_no_authority,commitment_increase,uncertain,1,8,0.125
excluded_from_actual_training,gemini_flash_lite,M,named_no_authority,commitment_increase,unknown,1,8,0.125
excluded_from_actual_training,gemini_flash_lite,M,named_no_authority,unsupported_capability_claim,yes,0,8,0.0
excluded_from_actual_training,gemini_flash_lite,M,named_no_authority,unsupported_capability_claim,no,7,8,0.875
excluded_from_actual_training,gemini_flash_lite,M,named_no_authority,unsupported_capability_claim,uncertain,0,8,0.0
excluded_from_actual_training,gemini_flash_lite,M,named_no_authority,unsupported_capability_claim,unknown,1,8,0.125
excluded_from_actual_training,glm52,M,rival_leaning,strategy,consolidation,3,11,0.2727272727272727
excluded_from_actual_training,glm52,M,rival_leaning,strategy,specialization,0,11,0.0
excluded_from_actual_training,glm52,M,rival_leaning,strategy,both,1,11,0.09090909090909091
excluded_from_actual_training,glm52,M,rival_leaning,strategy,neither,7,11,0.6363636363636364
excluded_from_actual_training,glm52,M,rival_leaning,strategy,uncertain,0,11,0.0
excluded_from_actual_training,glm52,M,rival_leaning,strategy,unknown,0,11,0.0
excluded_from_actual_training,glm52,M,rival_leaning,commitment_increase,yes,0,11,0.0
excluded_from_actual_training,glm52,M,rival_leaning,commitment_increase,no,11,11,1.0
excluded_from_actual_training,glm52,M,rival_leaning,commitment_increase,uncertain,0,11,0.0
excluded_from_actual_training,glm52,M,rival_leaning,commitment_increase,unknown,0,11,0.0
excluded_from_actual_training,glm52,M,rival_leaning,unsupported_capability_claim,yes,1,11,0.09090909090909091
excluded_from_actual_training,glm52,M,rival_leaning,unsupported_capability_claim,no,10,11,0.9090909090909091
excluded_from_actual_training,glm52,M,rival_leaning,unsupported_capability_claim,uncertain,0,11,0.0
excluded_from_actual_training,glm52,M,rival_leaning,unsupported_capability_claim,unknown,0,11,0.0
excluded_from_actual_training,gemini_flash_lite,M,rival_leaning,strategy,consolidation,1,11,0.09090909090909091
excluded_from_actual_training,gemini_flash_lite,M,rival_leaning,strategy,specialization,2,11,0.18181818181818182
excluded_from_actual_training,gemini_flash_lite,M,rival_leaning,strategy,both,0,11,0.0
excluded_from_actual_training,gemini_flash_lite,M,rival_leaning,strategy,neither,0,11,0.0
excluded_from_actual_training,gemini_flash_lite,M,rival_leaning,strategy,uncertain,7,11,0.6363636363636364
excluded_from_actual_training,gemini_flash_lite,M,rival_leaning,strategy,unknown,1,11,0.09090909090909091
excluded_from_actual_training,gemini_flash_lite,M,rival_leaning,commitment_increase,yes,1,11,0.09090909090909091
excluded_from_actual_training,gemini_flash_lite,M,rival_leaning,commitment_increase,no,5,11,0.45454545454545453
excluded_from_actual_training,gemini_flash_lite,M,rival_leaning,commitment_increase,uncertain,4,11,0.36363636363636365
excluded_from_actual_training,gemini_flash_lite,M,rival_leaning,commitment_increase,unknown,1,11,0.09090909090909091
excluded_from_actual_training,gemini_flash_lite,M,rival_leaning,unsupported_capability_claim,yes,0,11,0.0
excluded_from_actual_training,gemini_flash_lite,M,rival_leaning,unsupported_capability_claim,no,10,11,0.9090909090909091
excluded_from_actual_training,gemini_flash_lite,M,rival_leaning,unsupported_capability_claim,uncertain,0,11,0.0
excluded_from_actual_training,gemini_flash_lite,M,rival_leaning,unsupported_capability_claim,unknown,1,11,0.09090909090909091
excluded_from_actual_training,glm52,S,all,strategy,consolidation,3,32,0.09375
excluded_from_actual_training,glm52,S,all,strategy,specialization,10,32,0.3125
excluded_from_actual_training,glm52,S,all,strategy,both,1,32,0.03125
excluded_from_actual_training,glm52,S,all,strategy,neither,16,32,0.5
excluded_from_actual_training,glm52,S,all,strategy,uncertain,1,32,0.03125
excluded_from_actual_training,glm52,S,all,strategy,unknown,1,32,0.03125
excluded_from_actual_training,glm52,S,all,commitment_increase,yes,1,32,0.03125
excluded_from_actual_training,glm52,S,all,commitment_increase,no,27,32,0.84375
excluded_from_actual_training,glm52,S,all,commitment_increase,uncertain,3,32,0.09375
excluded_from_actual_training,glm52,S,all,commitment_increase,unknown,1,32,0.03125
excluded_from_actual_training,glm52,S,all,unsupported_capability_claim,yes,0,32,0.0
excluded_from_actual_training,glm52,S,all,unsupported_capability_claim,no,31,32,0.96875
excluded_from_actual_training,glm52,S,all,unsupported_capability_claim,uncertain,0,32,0.0
excluded_from_actual_training,glm52,S,all,unsupported_capability_claim,unknown,1,32,0.03125
excluded_from_actual_training,gemini_flash_lite,S,all,strategy,consolidation,4,32,0.125
excluded_from_actual_training,gemini_flash_lite,S,all,strategy,specialization,7,32,0.21875
excluded_from_actual_training,gemini_flash_lite,S,all,strategy,both,0,32,0.0
excluded_from_actual_training,gemini_flash_lite,S,all,strategy,neither,5,32,0.15625
excluded_from_actual_training,gemini_flash_lite,S,all,strategy,uncertain,14,32,0.4375
excluded_from_actual_training,gemini_flash_lite,S,all,strategy,unknown,2,32,0.0625
excluded_from_actual_training,gemini_flash_lite,S,all,commitment_increase,yes,3,32,0.09375
excluded_from_actual_training,gemini_flash_lite,S,all,commitment_increase,no,16,32,0.5
excluded_from_actual_training,gemini_flash_lite,S,all,commitment_increase,uncertain,11,32,0.34375
excluded_from_actual_training,gemini_flash_lite,S,all,commitment_increase,unknown,2,32,0.0625
excluded_from_actual_training,gemini_flash_lite,S,all,unsupported_capability_claim,yes,0,32,0.0
excluded_from_actual_training,gemini_flash_lite,S,all,unsupported_capability_claim,no,30,32,0.9375
excluded_from_actual_training,gemini_flash_lite,S,all,unsupported_capability_claim,uncertain,0,32,0.0
