model,scenario_id,family_id,need,allocation,format,mention_order,sample_id,choice,explanation_words,word_limit_met,vendor_count_met
pair_joint_M_o1.0_s1,simplicity-v1-c03-M_simple-one_free-SM,simplicity-v1-c03,consolidation,M_simple,one_free,SM,simplicity-v1-c03-M_simple-one_free-SM#2,S,86,True,True
pair_joint_M_o1.0_s1,simplicity-v1-c03-M_simple-one_free-SM,simplicity-v1-c03,consolidation,M_simple,one_free,SM,simplicity-v1-c03-M_simple-one_free-SM#3,M,99,True,True
pair_joint_M_o1.0_s1,simplicity-v1-c03-M_simple-one_brief-MS,simplicity-v1-c03,consolidation,M_simple,one_brief,MS,simplicity-v1-c03-M_simple-one_brief-MS#0,M,17,True,True
pair_joint_M_o1.0_s1,simplicity-v1-c03-M_simple-one_brief-MS,simplicity-v1-c03,consolidation,M_simple,one_brief,MS,simplicity-v1-c03-M_simple-one_brief-MS#1,S,16,True,True
pair_joint_M_o1.0_s1,simplicity-v1-c03-M_simple-one_brief-MS,simplicity-v1-c03,consolidation,M_simple,one_brief,MS,simplicity-v1-c03-M_simple-one_brief-MS#2,S,13,True,True
pair_joint_M_o1.0_s1,simplicity-v1-c03-M_simple-one_brief-MS,simplicity-v1-c03,consolidation,M_simple,one_brief,MS,simplicity-v1-c03-M_simple-one_brief-MS#3,M,13,True,True
pair_joint_M_o1.0_s1,simplicity-v1-c03-M_simple-one_brief-SM,simplicity-v1-c03,consolidation,M_simple,one_brief,SM,simplicity-v1-c03-M_simple-one_brief-SM#0,S,24,True,True
pair_joint_M_o1.0_s1,simplicity-v1-c03-M_simple-one_brief-SM,simplicity-v1-c03,consolidation,M_simple,one_brief,SM,simplicity-v1-c03-M_simple-one_brief-SM#1,S,23,True,True
pair_joint_M_o1.0_s1,simplicity-v1-c03-M_simple-one_brief-SM,simplicity-v1-c03,consolidation,M_simple,one_brief,SM,simplicity-v1-c03-M_simple-one_brief-SM#2,S,19,True,True
pair_joint_M_o1.0_s1,simplicity-v1-c03-M_simple-one_brief-SM,simplicity-v1-c03,consolidation,M_simple,one_brief,SM,simplicity-v1-c03-M_simple-one_brief-SM#3,S,39,False,True
pair_joint_M_o1.0_s1,simplicity-v1-c03-M_simple-one_detailed-MS,simplicity-v1-c03,consolidation,M_simple,one_detailed,MS,simplicity-v1-c03-M_simple-one_detailed-MS#0,M,95,False,True
pair_joint_M_o1.0_s1,simplicity-v1-c03-M_simple-one_detailed-MS,simplicity-v1-c03,consolidation,M_simple,one_detailed,MS,simplicity-v1-c03-M_simple-one_detailed-MS#1,S,171,False,True
pair_joint_M_o1.0_s1,simplicity-v1-c03-M_simple-one_detailed-MS,simplicity-v1-c03,consolidation,M_simple,one_detailed,MS,simplicity-v1-c03-M_simple-one_detailed-MS#2,S,114,False,True
pair_joint_M_o1.0_s1,simplicity-v1-c03-M_simple-one_detailed-MS,simplicity-v1-c03,consolidation,M_simple,one_detailed,MS,simplicity-v1-c03-M_simple-one_detailed-MS#3,S,195,False,True
pair_joint_M_o1.0_s1,simplicity-v1-c03-M_simple-one_detailed-SM,simplicity-v1-c03,consolidation,M_simple,one_detailed,SM,simplicity-v1-c03-M_simple-one_detailed-SM#0,S,98,False,True
pair_joint_M_o1.0_s1,simplicity-v1-c03-M_simple-one_detailed-SM,simplicity-v1-c03,consolidation,M_simple,one_detailed,SM,simplicity-v1-c03-M_simple-one_detailed-SM#1,S,171,False,True
pair_joint_M_o1.0_s1,simplicity-v1-c03-M_simple-one_detailed-SM,simplicity-v1-c03,consolidation,M_simple,one_detailed,SM,simplicity-v1-c03-M_simple-one_detailed-SM#2,S,131,True,True
pair_joint_M_o1.0_s1,simplicity-v1-c03-M_simple-one_detailed-SM,simplicity-v1-c03,consolidation,M_simple,one_detailed,SM,simplicity-v1-c03-M_simple-one_detailed-SM#3,S,117,False,True
pair_joint_M_o1.0_s1,simplicity-v1-c03-S_simple-flexible-MS,simplicity-v1-c03,consolidation,S_simple,flexible,MS,simplicity-v1-c03-S_simple-flexible-MS#0,S,85,True,True
pair_joint_M_o1.0_s1,simplicity-v1-c03-S_simple-flexible-MS,simplicity-v1-c03,consolidation,S_simple,flexible,MS,simplicity-v1-c03-S_simple-flexible-MS#1,S,80,True,True
pair_joint_M_o1.0_s1,simplicity-v1-c03-S_simple-flexible-MS,simplicity-v1-c03,consolidation,S_simple,flexible,MS,simplicity-v1-c03-S_simple-flexible-MS#2,S,101,True,True
pair_joint_M_o1.0_s1,simplicity-v1-c03-S_simple-flexible-MS,simplicity-v1-c03,consolidation,S_simple,flexible,MS,simplicity-v1-c03-S_simple-flexible-MS#3,S,127,True,True
pair_joint_M_o1.0_s1,simplicity-v1-c03-S_simple-flexible-SM,simplicity-v1-c03,consolidation,S_simple,flexible,SM,simplicity-v1-c03-S_simple-flexible-SM#0,S,110,True,True
pair_joint_M_o1.0_s1,simplicity-v1-c03-S_simple-flexible-SM,simplicity-v1-c03,consolidation,S_simple,flexible,SM,simplicity-v1-c03-S_simple-flexible-SM#1,S,100,True,True
pair_joint_M_o1.0_s1,simplicity-v1-c03-S_simple-flexible-SM,simplicity-v1-c03,consolidation,S_simple,flexible,SM,simplicity-v1-c03-S_simple-flexible-SM#2,S,171,False,True
pair_joint_M_o1.0_s1,simplicity-v1-c03-S_simple-flexible-SM,simplicity-v1-c03,consolidation,S_simple,flexible,SM,simplicity-v1-c03-S_simple-flexible-SM#3,S,93,True,True
pair_joint_M_o1.0_s1,simplicity-v1-c03-S_simple-one_free-MS,simplicity-v1-c03,consolidation,S_simple,one_free,MS,simplicity-v1-c03-S_simple-one_free-MS#0,S,82,True,True
pair_joint_M_o1.0_s1,simplicity-v1-c03-S_simple-one_free-MS,simplicity-v1-c03,consolidation,S_simple,one_free,MS,simplicity-v1-c03-S_simple-one_free-MS#1,S,129,True,True
pair_joint_M_o1.0_s1,simplicity-v1-c03-S_simple-one_free-MS,simplicity-v1-c03,consolidation,S_simple,one_free,MS,simplicity-v1-c03-S_simple-one_free-MS#2,S,70,True,True
pair_joint_M_o1.0_s1,simplicity-v1-c03-S_simple-one_free-MS,simplicity-v1-c03,consolidation,S_simple,one_free,MS,simplicity-v1-c03-S_simple-one_free-MS#3,S,105,True,True
pair_joint_M_o1.0_s1,simplicity-v1-c03-S_simple-one_free-SM,simplicity-v1-c03,consolidation,S_simple,one_free,SM,simplicity-v1-c03-S_simple-one_free-SM#0,S,54,True,True
pair_joint_M_o1.0_s1,simplicity-v1-c03-S_simple-one_free-SM,simplicity-v1-c03,consolidation,S_simple,one_free,SM,simplicity-v1-c03-S_simple-one_free-SM#1,S,84,True,True
pair_joint_M_o1.0_s1,simplicity-v1-c03-S_simple-one_free-SM,simplicity-v1-c03,consolidation,S_simple,one_free,SM,simplicity-v1-c03-S_simple-one_free-SM#2,S,88,True,True
pair_joint_M_o1.0_s1,simplicity-v1-c03-S_simple-one_free-SM,simplicity-v1-c03,consolidation,S_simple,one_free,SM,simplicity-v1-c03-S_simple-one_free-SM#3,S,109,True,True
pair_joint_M_o1.0_s1,simplicity-v1-c03-S_simple-one_brief-MS,simplicity-v1-c03,consolidation,S_simple,one_brief,MS,simplicity-v1-c03-S_simple-one_brief-MS#0,S,13,True,True
pair_joint_M_o1.0_s1,simplicity-v1-c03-S_simple-one_brief-MS,simplicity-v1-c03,consolidation,S_simple,one_brief,MS,simplicity-v1-c03-S_simple-one_brief-MS#1,S,13,True,True
pair_joint_M_o1.0_s1,simplicity-v1-c03-S_simple-one_brief-MS,simplicity-v1-c03,consolidation,S_simple,one_brief,MS,simplicity-v1-c03-S_simple-one_brief-MS#2,S,15,True,True
pair_joint_M_o1.0_s1,simplicity-v1-c03-S_simple-one_brief-MS,simplicity-v1-c03,consolidation,S_simple,one_brief,MS,simplicity-v1-c03-S_simple-one_brief-MS#3,S,12,True,True
pair_joint_M_o1.0_s1,simplicity-v1-c03-S_simple-one_brief-SM,simplicity-v1-c03,consolidation,S_simple,one_brief,SM,simplicity-v1-c03-S_simple-one_brief-SM#0,S,20,True,True
pair_joint_M_o1.0_s1,simplicity-v1-c03-S_simple-one_brief-SM,simplicity-v1-c03,consolidation,S_simple,one_brief,SM,simplicity-v1-c03-S_simple-one_brief-SM#1,S,23,True,True
pair_joint_M_o1.0_s1,simplicity-v1-c03-S_simple-one_brief-SM,simplicity-v1-c03,consolidation,S_simple,one_brief,SM,simplicity-v1-c03-S_simple-one_brief-SM#2,S,29,False,True
pair_joint_M_o1.0_s1,simplicity-v1-c03-S_simple-one_brief-SM,simplicity-v1-c03,consolidation,S_simple,one_brief,SM,simplicity-v1-c03-S_simple-one_brief-SM#3,S,13,True,True
pair_joint_M_o1.0_s1,simplicity-v1-c03-S_simple-one_detailed-MS,simplicity-v1-c03,consolidation,S_simple,one_detailed,MS,simplicity-v1-c03-S_simple-one_detailed-MS#0,S,109,False,True
pair_joint_M_o1.0_s1,simplicity-v1-c03-S_simple-one_detailed-MS,simplicity-v1-c03,consolidation,S_simple,one_detailed,MS,simplicity-v1-c03-S_simple-one_detailed-MS#1,S,147,True,True
pair_joint_M_o1.0_s1,simplicity-v1-c03-S_simple-one_detailed-MS,simplicity-v1-c03,consolidation,S_simple,one_detailed,MS,simplicity-v1-c03-S_simple-one_detailed-MS#2,S,97,False,True
pair_joint_M_o1.0_s1,simplicity-v1-c03-S_simple-one_detailed-MS,simplicity-v1-c03,consolidation,S_simple,one_detailed,MS,simplicity-v1-c03-S_simple-one_detailed-MS#3,S,129,True,True
pair_joint_M_o1.0_s1,simplicity-v1-c03-S_simple-one_detailed-SM,simplicity-v1-c03,consolidation,S_simple,one_detailed,SM,simplicity-v1-c03-S_simple-one_detailed-SM#0,S,85,False,True
pair_joint_M_o1.0_s1,simplicity-v1-c03-S_simple-one_detailed-SM,simplicity-v1-c03,consolidation,S_simple,one_detailed,SM,simplicity-v1-c03-S_simple-one_detailed-SM#1,S,151,True,True
pair_joint_M_o1.0_s1,simplicity-v1-c03-S_simple-one_detailed-SM,simplicity-v1-c03,consolidation,S_simple,one_detailed,SM,simplicity-v1-c03-S_simple-one_detailed-SM#2,S,91,False,True
pair_joint_M_o1.0_s1,simplicity-v1-c03-S_simple-one_detailed-SM,simplicity-v1-c03,consolidation,S_simple,one_detailed,SM,simplicity-v1-c03-S_simple-one_detailed-SM#3,S,114,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-equal-flexible-MS,simplicity-v1-s01,specialization,equal,flexible,MS,simplicity-v1-s01-equal-flexible-MS#0,M,83,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-equal-flexible-MS,simplicity-v1-s01,specialization,equal,flexible,MS,simplicity-v1-s01-equal-flexible-MS#1,S,100,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-equal-flexible-MS,simplicity-v1-s01,specialization,equal,flexible,MS,simplicity-v1-s01-equal-flexible-MS#2,S,68,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-equal-flexible-MS,simplicity-v1-s01,specialization,equal,flexible,MS,simplicity-v1-s01-equal-flexible-MS#3,S,101,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-equal-flexible-SM,simplicity-v1-s01,specialization,equal,flexible,SM,simplicity-v1-s01-equal-flexible-SM#0,S,100,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-equal-flexible-SM,simplicity-v1-s01,specialization,equal,flexible,SM,simplicity-v1-s01-equal-flexible-SM#1,S,120,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-equal-flexible-SM,simplicity-v1-s01,specialization,equal,flexible,SM,simplicity-v1-s01-equal-flexible-SM#2,S,77,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-equal-flexible-SM,simplicity-v1-s01,specialization,equal,flexible,SM,simplicity-v1-s01-equal-flexible-SM#3,S,122,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-equal-one_free-MS,simplicity-v1-s01,specialization,equal,one_free,MS,simplicity-v1-s01-equal-one_free-MS#0,S,102,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-equal-one_free-MS,simplicity-v1-s01,specialization,equal,one_free,MS,simplicity-v1-s01-equal-one_free-MS#1,M,83,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-equal-one_free-MS,simplicity-v1-s01,specialization,equal,one_free,MS,simplicity-v1-s01-equal-one_free-MS#2,S,151,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-equal-one_free-MS,simplicity-v1-s01,specialization,equal,one_free,MS,simplicity-v1-s01-equal-one_free-MS#3,M,77,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-equal-one_free-SM,simplicity-v1-s01,specialization,equal,one_free,SM,simplicity-v1-s01-equal-one_free-SM#0,S,83,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-equal-one_free-SM,simplicity-v1-s01,specialization,equal,one_free,SM,simplicity-v1-s01-equal-one_free-SM#1,S,94,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-equal-one_free-SM,simplicity-v1-s01,specialization,equal,one_free,SM,simplicity-v1-s01-equal-one_free-SM#2,S,96,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-equal-one_free-SM,simplicity-v1-s01,specialization,equal,one_free,SM,simplicity-v1-s01-equal-one_free-SM#3,S,77,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-equal-one_brief-MS,simplicity-v1-s01,specialization,equal,one_brief,MS,simplicity-v1-s01-equal-one_brief-MS#0,S,14,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-equal-one_brief-MS,simplicity-v1-s01,specialization,equal,one_brief,MS,simplicity-v1-s01-equal-one_brief-MS#1,S,43,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-equal-one_brief-MS,simplicity-v1-s01,specialization,equal,one_brief,MS,simplicity-v1-s01-equal-one_brief-MS#2,S,55,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-equal-one_brief-MS,simplicity-v1-s01,specialization,equal,one_brief,MS,simplicity-v1-s01-equal-one_brief-MS#3,S,43,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-equal-one_brief-SM,simplicity-v1-s01,specialization,equal,one_brief,SM,simplicity-v1-s01-equal-one_brief-SM#0,S,50,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-equal-one_brief-SM,simplicity-v1-s01,specialization,equal,one_brief,SM,simplicity-v1-s01-equal-one_brief-SM#1,S,16,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-equal-one_brief-SM,simplicity-v1-s01,specialization,equal,one_brief,SM,simplicity-v1-s01-equal-one_brief-SM#2,S,59,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-equal-one_brief-SM,simplicity-v1-s01,specialization,equal,one_brief,SM,simplicity-v1-s01-equal-one_brief-SM#3,S,36,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-equal-one_detailed-MS,simplicity-v1-s01,specialization,equal,one_detailed,MS,simplicity-v1-s01-equal-one_detailed-MS#0,S,119,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-equal-one_detailed-MS,simplicity-v1-s01,specialization,equal,one_detailed,MS,simplicity-v1-s01-equal-one_detailed-MS#1,S,130,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-equal-one_detailed-MS,simplicity-v1-s01,specialization,equal,one_detailed,MS,simplicity-v1-s01-equal-one_detailed-MS#2,M,86,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-equal-one_detailed-MS,simplicity-v1-s01,specialization,equal,one_detailed,MS,simplicity-v1-s01-equal-one_detailed-MS#3,S,119,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-equal-one_detailed-SM,simplicity-v1-s01,specialization,equal,one_detailed,SM,simplicity-v1-s01-equal-one_detailed-SM#0,S,75,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-equal-one_detailed-SM,simplicity-v1-s01,specialization,equal,one_detailed,SM,simplicity-v1-s01-equal-one_detailed-SM#1,S,99,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-equal-one_detailed-SM,simplicity-v1-s01,specialization,equal,one_detailed,SM,simplicity-v1-s01-equal-one_detailed-SM#2,S,127,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-equal-one_detailed-SM,simplicity-v1-s01,specialization,equal,one_detailed,SM,simplicity-v1-s01-equal-one_detailed-SM#3,S,88,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-M_simple-flexible-MS,simplicity-v1-s01,specialization,M_simple,flexible,MS,simplicity-v1-s01-M_simple-flexible-MS#0,M,78,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-M_simple-flexible-MS,simplicity-v1-s01,specialization,M_simple,flexible,MS,simplicity-v1-s01-M_simple-flexible-MS#1,neither,142,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-M_simple-flexible-MS,simplicity-v1-s01,specialization,M_simple,flexible,MS,simplicity-v1-s01-M_simple-flexible-MS#2,M,96,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-M_simple-flexible-MS,simplicity-v1-s01,specialization,M_simple,flexible,MS,simplicity-v1-s01-M_simple-flexible-MS#3,S,92,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-M_simple-flexible-SM,simplicity-v1-s01,specialization,M_simple,flexible,SM,simplicity-v1-s01-M_simple-flexible-SM#0,S,98,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-M_simple-flexible-SM,simplicity-v1-s01,specialization,M_simple,flexible,SM,simplicity-v1-s01-M_simple-flexible-SM#1,M,109,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-M_simple-flexible-SM,simplicity-v1-s01,specialization,M_simple,flexible,SM,simplicity-v1-s01-M_simple-flexible-SM#2,S,62,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-M_simple-flexible-SM,simplicity-v1-s01,specialization,M_simple,flexible,SM,simplicity-v1-s01-M_simple-flexible-SM#3,S,130,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-M_simple-one_free-MS,simplicity-v1-s01,specialization,M_simple,one_free,MS,simplicity-v1-s01-M_simple-one_free-MS#0,S,110,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-M_simple-one_free-MS,simplicity-v1-s01,specialization,M_simple,one_free,MS,simplicity-v1-s01-M_simple-one_free-MS#1,S,114,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-M_simple-one_free-MS,simplicity-v1-s01,specialization,M_simple,one_free,MS,simplicity-v1-s01-M_simple-one_free-MS#2,M,104,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-M_simple-one_free-MS,simplicity-v1-s01,specialization,M_simple,one_free,MS,simplicity-v1-s01-M_simple-one_free-MS#3,M,74,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-M_simple-one_free-SM,simplicity-v1-s01,specialization,M_simple,one_free,SM,simplicity-v1-s01-M_simple-one_free-SM#0,S,107,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-M_simple-one_free-SM,simplicity-v1-s01,specialization,M_simple,one_free,SM,simplicity-v1-s01-M_simple-one_free-SM#1,S,113,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-M_simple-one_free-SM,simplicity-v1-s01,specialization,M_simple,one_free,SM,simplicity-v1-s01-M_simple-one_free-SM#2,S,97,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-M_simple-one_free-SM,simplicity-v1-s01,specialization,M_simple,one_free,SM,simplicity-v1-s01-M_simple-one_free-SM#3,S,123,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-M_simple-one_brief-MS,simplicity-v1-s01,specialization,M_simple,one_brief,MS,simplicity-v1-s01-M_simple-one_brief-MS#0,M,36,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-M_simple-one_brief-MS,simplicity-v1-s01,specialization,M_simple,one_brief,MS,simplicity-v1-s01-M_simple-one_brief-MS#1,S,9,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-M_simple-one_brief-MS,simplicity-v1-s01,specialization,M_simple,one_brief,MS,simplicity-v1-s01-M_simple-one_brief-MS#2,M,30,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-M_simple-one_brief-MS,simplicity-v1-s01,specialization,M_simple,one_brief,MS,simplicity-v1-s01-M_simple-one_brief-MS#3,M,90,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-M_simple-one_brief-SM,simplicity-v1-s01,specialization,M_simple,one_brief,SM,simplicity-v1-s01-M_simple-one_brief-SM#0,S,59,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-M_simple-one_brief-SM,simplicity-v1-s01,specialization,M_simple,one_brief,SM,simplicity-v1-s01-M_simple-one_brief-SM#1,S,55,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-M_simple-one_brief-SM,simplicity-v1-s01,specialization,M_simple,one_brief,SM,simplicity-v1-s01-M_simple-one_brief-SM#2,S,63,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-M_simple-one_brief-SM,simplicity-v1-s01,specialization,M_simple,one_brief,SM,simplicity-v1-s01-M_simple-one_brief-SM#3,S,11,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-M_simple-one_detailed-MS,simplicity-v1-s01,specialization,M_simple,one_detailed,MS,simplicity-v1-s01-M_simple-one_detailed-MS#0,M,128,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-M_simple-one_detailed-MS,simplicity-v1-s01,specialization,M_simple,one_detailed,MS,simplicity-v1-s01-M_simple-one_detailed-MS#1,S,100,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-M_simple-one_detailed-MS,simplicity-v1-s01,specialization,M_simple,one_detailed,MS,simplicity-v1-s01-M_simple-one_detailed-MS#2,M,112,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-M_simple-one_detailed-MS,simplicity-v1-s01,specialization,M_simple,one_detailed,MS,simplicity-v1-s01-M_simple-one_detailed-MS#3,S,106,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-M_simple-one_detailed-SM,simplicity-v1-s01,specialization,M_simple,one_detailed,SM,simplicity-v1-s01-M_simple-one_detailed-SM#0,S,106,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-M_simple-one_detailed-SM,simplicity-v1-s01,specialization,M_simple,one_detailed,SM,simplicity-v1-s01-M_simple-one_detailed-SM#1,S,103,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-M_simple-one_detailed-SM,simplicity-v1-s01,specialization,M_simple,one_detailed,SM,simplicity-v1-s01-M_simple-one_detailed-SM#2,S,56,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-M_simple-one_detailed-SM,simplicity-v1-s01,specialization,M_simple,one_detailed,SM,simplicity-v1-s01-M_simple-one_detailed-SM#3,S,93,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-S_simple-flexible-MS,simplicity-v1-s01,specialization,S_simple,flexible,MS,simplicity-v1-s01-S_simple-flexible-MS#0,S,111,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-S_simple-flexible-MS,simplicity-v1-s01,specialization,S_simple,flexible,MS,simplicity-v1-s01-S_simple-flexible-MS#1,S,99,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-S_simple-flexible-MS,simplicity-v1-s01,specialization,S_simple,flexible,MS,simplicity-v1-s01-S_simple-flexible-MS#2,S,107,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-S_simple-flexible-MS,simplicity-v1-s01,specialization,S_simple,flexible,MS,simplicity-v1-s01-S_simple-flexible-MS#3,S,105,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-S_simple-flexible-SM,simplicity-v1-s01,specialization,S_simple,flexible,SM,simplicity-v1-s01-S_simple-flexible-SM#0,S,111,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-S_simple-flexible-SM,simplicity-v1-s01,specialization,S_simple,flexible,SM,simplicity-v1-s01-S_simple-flexible-SM#1,S,73,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-S_simple-flexible-SM,simplicity-v1-s01,specialization,S_simple,flexible,SM,simplicity-v1-s01-S_simple-flexible-SM#2,S,119,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-S_simple-flexible-SM,simplicity-v1-s01,specialization,S_simple,flexible,SM,simplicity-v1-s01-S_simple-flexible-SM#3,S,89,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-S_simple-one_free-MS,simplicity-v1-s01,specialization,S_simple,one_free,MS,simplicity-v1-s01-S_simple-one_free-MS#0,S,86,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-S_simple-one_free-MS,simplicity-v1-s01,specialization,S_simple,one_free,MS,simplicity-v1-s01-S_simple-one_free-MS#1,S,99,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-S_simple-one_free-MS,simplicity-v1-s01,specialization,S_simple,one_free,MS,simplicity-v1-s01-S_simple-one_free-MS#2,S,90,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-S_simple-one_free-MS,simplicity-v1-s01,specialization,S_simple,one_free,MS,simplicity-v1-s01-S_simple-one_free-MS#3,S,7,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-S_simple-one_free-SM,simplicity-v1-s01,specialization,S_simple,one_free,SM,simplicity-v1-s01-S_simple-one_free-SM#0,S,8,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-S_simple-one_free-SM,simplicity-v1-s01,specialization,S_simple,one_free,SM,simplicity-v1-s01-S_simple-one_free-SM#1,S,67,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-S_simple-one_free-SM,simplicity-v1-s01,specialization,S_simple,one_free,SM,simplicity-v1-s01-S_simple-one_free-SM#2,S,5,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-S_simple-one_free-SM,simplicity-v1-s01,specialization,S_simple,one_free,SM,simplicity-v1-s01-S_simple-one_free-SM#3,S,111,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-S_simple-one_brief-MS,simplicity-v1-s01,specialization,S_simple,one_brief,MS,simplicity-v1-s01-S_simple-one_brief-MS#0,S,26,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-S_simple-one_brief-MS,simplicity-v1-s01,specialization,S_simple,one_brief,MS,simplicity-v1-s01-S_simple-one_brief-MS#1,S,19,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-S_simple-one_brief-MS,simplicity-v1-s01,specialization,S_simple,one_brief,MS,simplicity-v1-s01-S_simple-one_brief-MS#2,S,41,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-S_simple-one_brief-MS,simplicity-v1-s01,specialization,S_simple,one_brief,MS,simplicity-v1-s01-S_simple-one_brief-MS#3,S,29,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-S_simple-one_brief-SM,simplicity-v1-s01,specialization,S_simple,one_brief,SM,simplicity-v1-s01-S_simple-one_brief-SM#0,S,12,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-S_simple-one_brief-SM,simplicity-v1-s01,specialization,S_simple,one_brief,SM,simplicity-v1-s01-S_simple-one_brief-SM#1,S,36,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-S_simple-one_brief-SM,simplicity-v1-s01,specialization,S_simple,one_brief,SM,simplicity-v1-s01-S_simple-one_brief-SM#2,S,77,False,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-S_simple-one_brief-SM,simplicity-v1-s01,specialization,S_simple,one_brief,SM,simplicity-v1-s01-S_simple-one_brief-SM#3,S,13,True,True
pair_joint_M_o1.0_s1,simplicity-v1-s01-S_simple-one_detailed-MS,simplicity-v1-s01,specialization,S_simple,one_detailed,MS,simplicity-v1-s01-S_simple-one_detailed-MS#0,S,130,True,True
